taxid,contig_count,total_bp,Code,Name,Lineage,LineageTaxIDs,Rank,FullLineage,FullLineageTaxIDs,FullLineageRanks
1236509.0,41,2546609,1236509.0,Prevotella dentasini JCM 15908,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella dentasini,2;976;200643;171549;171552;838;589537,strain,cellular organisms;Bacteria;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella dentasini;Prevotella dentasini JCM 15908,131567;2;1783270;68336;976;200643;171549;171552;838;589537;1236509,no rank;superkingdom;clade;clade;phylum;class;order;family;genus;species;strain
2047.0,1,2533415,2047.0,Rothia dentocariosa,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa,2;201174;1760;85006;1268;32207;2047,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa,131567;2;1783272;201174;1760;85006;1268;32207;2047,no rank;superkingdom;clade;phylum;class;order;family;genus;species
150056.0,1,2527550,150056.0,Mammaliicoccus fleurettii,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus fleurettii,2;1239;91061;1385;90964;2803850;150056,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus fleurettii,131567;2;1783272;1239;91061;1385;90964;2803850;150056,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1979527.0,2,2523206,1979527.0,Corynebacterium kefirresidentii,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium kefirresidentii,2;201174;1760;85007;1653;1716;1979527,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium kefirresidentii,131567;2;1783272;201174;1760;85007;1653;1716;1979527,no rank;superkingdom;clade;phylum;class;order;family;genus;species
868129.0,3,2521238,868129.0,Prevotella bivia DSM 20514,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bivia,2;976;200643;171549;171552;838;28125,strain,cellular organisms;Bacteria;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bivia;Prevotella bivia DSM 20514,131567;2;1783270;68336;976;200643;171549;171552;838;28125;868129,no rank;superkingdom;clade;clade;phylum;class;order;family;genus;species;strain
156976.0,1,2519232,156976.0,Corynebacterium riegelii,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium riegelii,2;201174;1760;85007;1653;1716;156976,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium riegelii,131567;2;1783272;201174;1760;85007;1653;1716;156976,no rank;superkingdom;clade;phylum;class;order;family;genus;species
90245.0,1,2511315,90245.0,Oligella urethralis,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;Oligella urethralis,2;1224;28216;80840;506;90243;90245,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;Oligella urethralis,131567;2;1224;28216;80840;506;90243;90245,no rank;superkingdom;phylum;class;order;family;genus;species
53374.0,1,2510261,53374.0,Corynebacterium coyleae,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium coyleae,2;201174;1760;85007;1653;1716;53374,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium coyleae,131567;2;1783272;201174;1760;85007;1653;1716;53374,no rank;superkingdom;clade;phylum;class;order;family;genus;species
38290.0,1,2493537,38290.0,Corynebacterium macginleyi,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium macginleyi,2;201174;1760;85007;1653;1716;38290,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium macginleyi,131567;2;1783272;201174;1760;85007;1653;1716;38290,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1717.0,1,2489049,1717.0,Corynebacterium diphtheriae,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium diphtheriae,2;201174;1760;85007;1653;1716;1717,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium diphtheriae,131567;2;1783272;201174;1760;85007;1653;1716;1717,no rank;superkingdom;clade;phylum;class;order;family;genus;species
883158.0,12,2487950,883158.0,Prevotella micans F0438,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella micans,2;976;200643;171549;171552;838;189723,strain,cellular organisms;Bacteria;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella micans;Prevotella micans F0438,131567;2;1783270;68336;976;200643;171549;171552;838;189723;883158,no rank;superkingdom;clade;clade;phylum;class;order;family;genus;species;strain
46127.0,1,2479522,46127.0,Staphylococcus felis,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus felis,2;1239;91061;1385;90964;1279;46127,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus felis,131567;2;1783272;1239;91061;1385;90964;1279;46127,no rank;superkingdom;clade;phylum;class;order;family;genus;species
76857.0,2,2455060,76857.0,Fusobacterium polymorphum,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium polymorphum,2;32066;203490;203491;203492;848;76857,species,cellular organisms;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium polymorphum,131567;2;32066;203490;203491;203492;848;76857,no rank;superkingdom;phylum;class;order;family;genus;species
65058.0,1,2453751,65058.0,Corynebacterium ulcerans,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium ulcerans,2;201174;1760;85007;1653;1716;65058,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium ulcerans,131567;2;1783272;201174;1760;85007;1653;1716;65058,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1839799.0,3,2435494,1839799.0,Streptococcus sp. FDAARGOS_192,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. FDAARGOS_192,2;1239;91061;186826;1300;1301;1839799,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified Streptococcus;Streptococcus sp. FDAARGOS_192,131567;2;1783272;1239;91061;186826;1300;1301;2608887;1839799,no rank;superkingdom;clade;phylum;class;order;family;genus;no rank;species
1660.0,1,2432635,1660.0,Schaalia odontolytica,Bacteria;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia;Schaalia odontolytica,2;201174;1760;2037;2049;2529408;1660,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia;Schaalia odontolytica,131567;2;1783272;201174;1760;2037;2049;2529408;1660,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1307443.0,2,2430523,1307443.0,Fusobacterium hwasookii ChDC F206,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium hwasookii,2;32066;203490;203491;203492;848;1583098,strain,cellular organisms;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium hwasookii;Fusobacterium hwasookii ChDC F206,131567;2;32066;203490;203491;203492;848;1583098;1307443,no rank;superkingdom;phylum;class;order;family;genus;species;strain
43675.0,2,2408770,43675.0,Rothia mucilaginosa,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia mucilaginosa,2;201174;1760;85006;1268;32207;43675,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia mucilaginosa,131567;2;1783272;201174;1760;85006;1268;32207;43675,no rank;superkingdom;clade;phylum;class;order;family;genus;species
732.0,5,2406785,732.0,Aggregatibacter aphrophilus,Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter aphrophilus,2;1224;1236;135625;712;416916;732,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter aphrophilus,131567;2;1224;1236;135625;712;416916;732,no rank;superkingdom;phylum;class;order;family;genus;species
837.0,5,2396576,837.0,Porphyromonas gingivalis,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas gingivalis,2;976;200643;171549;171551;836;837,species,cellular organisms;Bacteria;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas gingivalis,131567;2;1783270;68336;976;200643;171549;171551;836;837,no rank;superkingdom;clade;clade;phylum;class;order;family;genus;species
47770.0,2,2386960,47770.0,Lactobacillus crispatus,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus,2;1239;91061;186826;33958;1578;47770,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus,131567;2;1783272;1239;91061;186826;33958;1578;47770,no rank;superkingdom;clade;phylum;class;order;family;genus;species
419005.0,112,2378563,419005.0,Prevotella amnii,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella amnii,2;976;200643;171549;171552;838;419005,species,cellular organisms;Bacteria;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella amnii,131567;2;1783270;68336;976;200643;171549;171552;838;419005,no rank;superkingdom;clade;clade;phylum;class;order;family;genus;species
1305.0,1,2358846,1305.0,Streptococcus sanguinis,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis,2;1239;91061;186826;1300;1301;1305,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis,131567;2;1783272;1239;91061;186826;1300;1301;1305,no rank;superkingdom;clade;phylum;class;order;family;genus;species
33028.0,1,2346516,33028.0,Staphylococcus saccharolyticus,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus saccharolyticus,2;1239;91061;1385;90964;1279;33028,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus saccharolyticus,131567;2;1783272;1239;91061;1385;90964;1279;33028,no rank;superkingdom;clade;phylum;class;order;family;genus;species
2993430.0,1,2327012,2993430.0,Streptococcus parapneumoniae,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parapneumoniae,2;1239;91061;186826;1300;1301;2993430,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parapneumoniae,131567;2;1783272;1239;91061;186826;1300;1301;2993430,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1258.0,3,2320207,1258.0,Peptoniphilus asaccharolyticus,Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;Peptoniphilus asaccharolyticus,2;1239;1737404;1737405;1570339;162289;1258,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;Peptoniphilus asaccharolyticus,131567;2;1783272;1239;1737404;1737405;1570339;162289;1258,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1335.0,2,2311542,1335.0,Streptococcus equinus,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus equinus,2;1239;91061;186826;1300;1301;1335,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus equinus,131567;2;1783272;1239;91061;186826;1300;1301;1335,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1630135.0,1,2289305,1630135.0,Dermabacter vaginalis,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Dermabacter;Dermabacter vaginalis,2;201174;1760;85006;85020;36739;1630135,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Dermabacter;Dermabacter vaginalis,131567;2;1783272;201174;1760;85006;85020;36739;1630135,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1685.0,1,2275646,1685.0,Bifidobacterium breve,Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve,2;201174;1760;85004;31953;1678;1685,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve,131567;2;1783272;201174;1760;85004;31953;1678;1685,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1261.0,5,2256756,1261.0,Peptostreptococcus anaerobius,Bacteria;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus anaerobius,2;1239;186801;3082720;186804;1257;1261,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus anaerobius,131567;2;1783272;1239;186801;3082720;186804;1257;1261,no rank;superkingdom;clade;phylum;class;order;family;genus;species
411577.0,2,2249959,411577.0,Anaerococcus murdochii,Bacteria;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;Anaerococcus murdochii,2;1239;1737404;1737405;1570339;165779;411577,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;Anaerococcus murdochii,131567;2;1783272;1239;1737404;1737405;1570339;165779;411577,no rank;superkingdom;clade;phylum;class;order;family;genus;species
502.0,1,2220058,502.0,Kingella denitrificans,Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella;Kingella denitrificans,2;1224;28216;206351;481;32257;502,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella;Kingella denitrificans,131567;2;1224;28216;206351;481;32257;502,no rank;superkingdom;phylum;class;order;family;genus;species
29379.0,1,2216575,29379.0,Staphylococcus auricularis,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus auricularis,2;1239;91061;1385;90964;1279;29379,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus auricularis,131567;2;1783272;1239;91061;1385;90964;1279;29379,no rank;superkingdom;clade;phylum;class;order;family;genus;species
2663009.0,1,2216236,2663009.0,Fusobacterium pseudoperiodonticum,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium pseudoperiodonticum,2;32066;203490;203491;203492;848;2663009,species,cellular organisms;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium pseudoperiodonticum,131567;2;32066;203490;203491;203492;848;2663009,no rank;superkingdom;phylum;class;order;family;genus;species
539.0,1,2192571,539.0,Eikenella corrodens,Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella;Eikenella corrodens,2;1224;28216;206351;481;538;539,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella;Eikenella corrodens,131567;2;1224;28216;206351;481;538;539,no rank;superkingdom;phylum;class;order;family;genus;species
1319.0,1,2178261,1319.0,Streptococcus sp. 'group B',Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. 'group B',2;1239;91061;186826;1300;1301;1319,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified Streptococcus;Streptococcus sp. 'group B',131567;2;1783272;1239;91061;186826;1300;1301;2608887;1319,no rank;superkingdom;clade;phylum;class;order;family;genus;no rank;species
2652282.0,11,2163094,2652282.0,Peptostreptococcus porci,Bacteria;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus porci,2;1239;186801;3082720;186804;1257;2652282,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus porci,131567;2;1783272;1239;186801;3082720;186804;1257;2652282,no rank;superkingdom;clade;phylum;class;order;family;genus;species
2420309.0,1,2157002,2420309.0,Streptococcus sp. FDAARGOS_521,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. FDAARGOS_521,2;1239;91061;186826;1300;1301;2420309,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified Streptococcus;Streptococcus sp. FDAARGOS_521,131567;2;1783272;1239;91061;186826;1300;1301;2608887;2420309,no rank;superkingdom;clade;phylum;class;order;family;genus;no rank;species
729.0,1,2141704,729.0,Haemophilus parainfluenzae,Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus parainfluenzae,2;1224;1236;135625;712;724;729,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus parainfluenzae,131567;2;1224;1236;135625;712;724;729,no rank;superkingdom;phylum;class;order;family;genus;species
29466.0,1,2132299,29466.0,Veillonella parvula,Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula,2;1239;909932;1843489;31977;29465;29466,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula,131567;2;1783272;1239;909932;1843489;31977;29465;29466,no rank;superkingdom;clade;phylum;class;order;family;genus;species
